seqnames	start	end	width	strand	direction	context	sumReadsM1	sumReadsN1	proportion1	sumReadsM2	sumReadsN2	proportion2	cytosinesCount	pValue	regionType	chr	comparison
SL4.0ch05	5689251	5689350	100	*	-1	CHH	36	57	0.631578947368421	33	122	0.27049180327868855	8	9.773801538671555e-6	loss	ch05	NTS
SL4.0ch05	5694301	5694350	50	*	-1	CHH	8	24	0.3333333333333333	1	41	0.02439024390243902	4	6.592416799898487e-4	loss	ch05	NTS
SL4.0ch05	5714651	5714700	50	*	-1	CHH	48	75	0.64	41	133	0.3082706766917293	16	9.060305800318862e-6	loss	ch05	NTS
SL4.0ch05	5715301	5715350	50	*	-1	CHH	46	73	0.6301369863013698	17	71	0.23943661971830985	11	6.463875942219314e-6	loss	ch05	NTS
SL4.0ch05	5755501	5755550	50	*	-1	CHH	117	178	0.6573033707865169	37	124	0.29838709677419356	16	7.290964480023787e-9	loss	ch05	NTS
SL4.0ch05	5757901	5757950	50	*	-1	CHH	41	79	0.5189873417721519	23	106	0.2169811320754717	12	3.9232400062081424e-5	loss	ch05	NTS
SL4.0ch05	5762501	5762550	50	*	-1	CHH	71	122	0.5819672131147541	37	149	0.24832214765100671	18	1.3519067371690305e-7	loss	ch05	NTS
SL4.0ch05	5803401	5803450	50	*	-1	CHH	34	58	0.5862068965517241	17	61	0.2786885245901639	7	8.922825425639553e-4	loss	ch05	NTS
SL4.0ch05	5821701	5821750	50	*	-1	CHH	47	75	0.6266666666666667	31	97	0.31958762886597936	10	1.034317364113914e-4	loss	ch05	NTS
SL4.0ch05	5835651	5835700	50	*	-1	CHH	25	43	0.5813953488372093	16	63	0.25396825396825395	12	8.620591201904142e-4	loss	ch05	NTS
SL4.0ch05	5838051	5838100	50	*	-1	CHH	32	35	0.9142857142857144	42	71	0.5915492957746479	7	8.481994286853913e-4	loss	ch05	NTS
SL4.0ch05	5850251	5850350	100	*	1	CHH	49	94	0.5212765957446809	134	153	0.8758169934640523	30	5.946078375485256e-9	gain	ch05	NTS
SL4.0ch05	5873701	5873750	50	*	-1	CHH	41	46	0.8913043478260869	55	158	0.34810126582278483	13	9.405884128582398e-10	loss	ch05	NTS
SL4.0ch05	5882401	5882450	50	*	-1	CHH	37	48	0.7708333333333334	22	49	0.4489795918367347	9	0.00140358310468191	loss	ch05	NTS
SL4.0ch05	5884551	5884600	50	*	-1	CHH	81	97	0.8350515463917526	80	159	0.5031446540880503	11	4.478262672937781e-7	loss	ch05	NTS
SL4.0ch05	5895801	5895850	50	*	-1	CHH	26	44	0.5909090909090909	16	64	0.25	5	4.8818551571972287e-4	loss	ch05	NTS
SL4.0ch05	5934951	5935000	50	*	-1	CHH	71	79	0.8987341772151899	70	134	0.5223880597014925	12	1.179261835894934e-7	loss	ch05	NTS
SL4.0ch05	5941151	5941200	50	*	-1	CHH	34	48	0.7083333333333334	15	49	0.30612244897959184	8	1.2393147908681783e-4	loss	ch05	NTS
SL4.0ch05	5956401	5956450	50	*	-1	CHH	57	66	0.8636363636363636	48	99	0.48484848484848486	15	2.4413118460944554e-6	loss	ch05	NTS
SL4.0ch05	5970001	5970050	50	*	-1	CHH	43	54	0.7962962962962963	20	51	0.392156862745098	5	4.667428949174181e-5	loss	ch05	NTS
SL4.0ch05	6003351	6003400	50	*	-1	CHH	53	73	0.726027397260274	17	44	0.3863636363636363	11	3.990301894328972e-4	loss	ch05	NTS
SL4.0ch05	6005451	6005650	200	*	-1	CHH	178	302	0.5894039735099338	77	312	0.2467948717948718	47	3.0279638679382027e-16	loss	ch05	NTS
SL4.0ch05	6005801	6005850	50	*	-1	CHH	66	84	0.7857142857142857	56	135	0.4148148148148148	10	3.703488012108222e-7	loss	ch05	NTS
SL4.0ch05	6018351	6018400	50	*	-1	CHH	83	131	0.6335877862595419	58	177	0.327683615819209	16	4.588311466991514e-7	loss	ch05	NTS
SL4.0ch05	6029951	6030000	50	*	-1	CHH	19	31	0.6129032258064516	5	21	0.23809523809523808	7	0.00787384065659977	loss	ch05	NTS
SL4.0ch05	6030051	6030100	50	*	-1	CHH	52	84	0.6190476190476191	17	55	0.3090909090909091	18	4.8304555967581614e-4	loss	ch05	NTS
SL4.0ch05	6034051	6034100	50	*	-1	CHH	118	206	0.5728155339805825	35	130	0.2692307692307692	15	2.653354170626969e-7	loss	ch05	NTS
SL4.0ch05	6037001	6037050	50	*	-1	CHH	31	62	0.5	16	104	0.15384615384615383	15	4.9460500925505805e-6	loss	ch05	NTS
SL4.0ch05	6048851	6048900	50	*	-1	CHH	40	57	0.7017543859649122	19	55	0.34545454545454546	6	2.4069038238030193e-4	loss	ch05	NTS
SL4.0ch05	6049251	6049300	50	*	-1	CHH	15	29	0.5172413793103449	10	49	0.20408163265306123	4	0.00443948224286644	loss	ch05	NTS
SL4.0ch05	6098801	6098850	50	*	1	CHH	9	76	0.11842105263157894	44	102	0.43137254901960786	7	1.5127960346391122e-5	gain	ch05	NTS
SL4.0ch05	6113501	6113550	50	*	-1	CHH	9	14	0.6428571428571429	5	33	0.15151515151515152	9	9.519666729137624e-4	loss	ch05	NTS
SL4.0ch05	6220251	6220300	50	*	1	CHH	19	50	0.38	10	12	0.8333333333333334	7	0.00494415539268425	gain	ch05	NTS
SL4.0ch05	6250701	6250750	50	*	1	CHH	6	60	0.1	10	18	0.5555555555555556	16	5.174047237223582e-5	gain	ch05	NTS
SL4.0ch05	6278001	6278050	50	*	1	CHH	5	31	0.16129032258064516	22	47	0.46808510638297873	15	0.00552207601210613	gain	ch05	NTS
SL4.0ch05	6307651	6307700	50	*	-1	CHH	30	36	0.8333333333333334	33	63	0.5238095238095238	8	0.00235262164653683	loss	ch05	NTS
SL4.0ch05	6307901	6307950	50	*	-1	CHH	20	27	0.7407407407407407	21	53	0.3962264150943397	9	0.0038315634192128702	loss	ch05	NTS
SL4.0ch05	6317851	6317900	50	*	-1	CHH	59	69	0.855072463768116	27	50	0.54	8	2.2886244885083877e-4	loss	ch05	NTS
SL4.0ch05	6320001	6320050	50	*	-1	CHH	11	20	0.55	2	22	0.09090909090909093	20	0.00155374038909666	loss	ch05	NTS
SL4.0ch05	6322601	6322650	50	*	1	CHH	16	54	0.2962962962962963	14	22	0.6363636363636364	15	0.00612030984466007	gain	ch05	NTS
SL4.0ch05	6335351	6335450	100	*	-1	CHH	90	90	1	95	142	0.6690140845070423	16	8.432028604160852e-9	loss	ch05	NTS
SL4.0ch05	6342551	6342600	50	*	-1	CHH	82	95	0.8631578947368421	138	246	0.5609756097560976	17	7.225088785485888e-7	loss	ch05	NTS
SL4.0ch05	6363351	6363400	50	*	-1	CHH	74	94	0.7872340425531915	46	101	0.45544554455445546	13	5.613422494935859e-6	loss	ch05	NTS
SL4.0ch05	6363551	6363600	50	*	-1	CHH	41	81	0.5061728395061729	17	108	0.1574074074074074	16	1.0536758477314025e-6	loss	ch05	NTS
SL4.0ch05	6363801	6363850	50	*	-1	CHH	47	89	0.5280898876404494	20	93	0.21505376344086025	17	2.6267650934380793e-5	loss	ch05	NTS
SL4.0ch05	6366601	6366650	50	*	-1	CHH	56	86	0.6511627906976745	18	86	0.20930232558139536	13	3.4150576965579175e-8	loss	ch05	NTS
SL4.0ch05	6375501	6375550	50	*	-1	CHH	55	68	0.8088235294117647	79	166	0.4759036144578313	12	7.976331387212174e-6	loss	ch05	NTS
SL4.0ch05	6406351	6406450	100	*	-1	CHH	114	235	0.4851063829787234	22	191	0.11518324607329844	27	1.2365186617702615e-14	loss	ch05	NTS
SL4.0ch05	6407751	6407800	50	*	-1	CHH	28	44	0.6363636363636364	31	98	0.3163265306122449	8	4.755481547440647e-4	loss	ch05	NTS
SL4.0ch05	6414701	6414750	50	*	-1	CHH	10	18	0.5555555555555556	14	68	0.2058823529411765	15	0.00355231467632755	loss	ch05	NTS
SL4.0ch05	6415501	6415550	50	*	-1	CHH	16	25	0.64	4	18	0.2222222222222222	14	0.0068623725651339	loss	ch05	NTS
SL4.0ch05	6417601	6417650	50	*	-1	CHH	25	41	0.6097560975609756	9	34	0.2647058823529412	9	0.00309425227829239	loss	ch05	NTS
SL4.0ch05	6423901	6423950	50	*	-1	CHH	47	50	0.94	66	113	0.584070796460177	11	1.3541058152839282e-5	loss	ch05	NTS
SL4.0ch05	6517751	6517800	50	*	-1	CHH	43	65	0.6615384615384615	30	90	0.3333333333333333	7	9.343537640944942e-5	loss	ch05	NTS
SL4.0ch05	6517751	6517800	50	*	-1	CHH	43	65	0.6615384615384615	30	90	0.3333333333333333	7	9.343537640944942e-5	loss	ch05	NTS
SL4.0ch05	6517901	6517950	50	*	1	CHH	12	129	0.09302325581395347	71	152	0.46710526315789475	16	1.0808034359300719e-10	gain	ch05	NTS
SL4.0ch05	6517901	6518000	100	*	1	CHH	12	193	0.06217616580310881	130	244	0.5327868852459017	25	1.7885450148295795e-23	gain	ch05	NTS
SL4.0ch05	6538651	6538700	50	*	1	CHH	5	47	0.10638297872340426	28	63	0.4444444444444444	7	1.998654475461796e-4	gain	ch05	NTS
SL4.0ch05	6543701	6543750	50	*	-1	CHH	34	43	0.7906976744186046	55	114	0.4824561403508772	14	6.686790220903545e-4	loss	ch05	NTS
SL4.0ch05	6574551	6574600	50	*	-1	CHH	44	84	0.5238095238095238	23	148	0.1554054054054054	12	2.0230830490972348e-8	loss	ch05	NTS
SL4.0ch05	6592601	6592650	50	*	-1	CHH	26	65	0.4	9	103	0.08737864077669903	8	3.67434892254817e-6	loss	ch05	NTS
SL4.0ch05	6602101	6602150	50	*	1	CHH	10	38	0.2631578947368421	21	33	0.6363636363636364	15	0.00182665214244578	gain	ch05	NTS
SL4.0ch05	6607001	6607050	50	*	-1	CHH	39	85	0.4588235294117647	7	86	0.08139534883720931	11	1.46746999328195e-7	loss	ch05	NTS
SL4.0ch05	6607351	6607400	50	*	-1	CHH	20	46	0.43478260869565216	11	129	0.08527131782945736	10	4.518366600324933e-7	loss	ch05	NTS
SL4.0ch05	6612501	6612600	100	*	-1	CHH	13	34	0.38235294117647056	0	56	0	11	1.9860861238532e-6	loss	ch05	NTS
SL4.0ch05	6620051	6620100	50	*	-1	CHH	33	40	0.825	31	66	0.4696969696969697	7	4.059093736779501e-4	loss	ch05	NTS
SL4.0ch05	6621151	6621200	50	*	-1	CHH	44	57	0.7719298245614035	16	48	0.3333333333333333	9	1.467537444766659e-5	loss	ch05	NTS
SL4.0ch05	6623401	6623450	50	*	-1	CHH	91	178	0.5112359550561798	33	157	0.21019108280254775	17	7.691600443857435e-8	loss	ch05	NTS
SL4.0ch05	6646551	6646600	50	*	-1	CHH	6	15	0.4	2	48	0.04166666666666666	5	3.881411556017528e-4	loss	ch05	NTS
SL4.0ch05	6652551	6652600	50	*	-1	CHH	63	82	0.7682926829268293	52	115	0.45217391304347826	14	2.0802668530320815e-5	loss	ch05	NTS
SL4.0ch05	6665101	6665150	50	*	1	CHH	0	26	0	29	92	0.31521739130434784	18	0.00119891369305816	gain	ch05	NTS
SL4.0ch05	6669901	6669950	50	*	-1	CHH	24	50	0.48	18	110	0.16363636363636364	11	4.834778838013782e-5	loss	ch05	NTS
SL4.0ch05	6686301	6686350	50	*	-1	CHH	18	36	0.5	9	57	0.15789473684210523	7	5.412937363053655e-4	loss	ch05	NTS
SL4.0ch05	6706051	6706100	50	*	-1	CHH	23	41	0.5609756097560976	21	96	0.21875	11	1.3962803935617816e-4	loss	ch05	NTS
SL4.0ch05	6706751	6706800	50	*	-1	CHH	24	50	0.48	10	75	0.13333333333333333	9	3.9910233864833887e-5	loss	ch05	NTS
SL4.0ch05	6725101	6725150	50	*	-1	CHH	35	52	0.6730769230769231	23	62	0.3709677419354839	8	0.0015560725742378	loss	ch05	NTS
SL4.0ch05	6727501	6727550	50	*	-1	CHH	24	44	0.5454545454545454	7	35	0.2	6	0.00206051135363197	loss	ch05	NTS
SL4.0ch05	6743301	6743350	50	*	-1	CHH	61	112	0.5446428571428571	24	115	0.20869565217391303	9	7.219728055179883e-7	loss	ch05	NTS
SL4.0ch05	6765851	6765900	50	*	-1	CHH	32	36	0.8888888888888888	74	142	0.5211267605633803	13	1.0192932812060064e-4	loss	ch05	NTS
SL4.0ch05	6765951	6766000	50	*	-1	CHH	24	53	0.4528301886792453	11	93	0.11827956989247312	9	1.3048098081238348e-5	loss	ch05	NTS
SL4.0ch05	6765951	6766000	50	*	-1	CHH	24	53	0.4528301886792453	11	93	0.11827956989247312	9	1.3048098081238348e-5	loss	ch05	NTS
SL4.0ch05	6766101	6766150	50	*	-1	CHH	39	54	0.7222222222222222	32	96	0.3333333333333333	13	1.177516214971324e-5	loss	ch05	NTS
SL4.0ch05	6766101	6766150	50	*	-1	CHH	39	54	0.7222222222222222	32	96	0.3333333333333333	13	1.177516214971324e-5	loss	ch05	NTS
SL4.0ch05	6822001	6822050	50	*	-1	CHH	14	30	0.4666666666666667	5	41	0.12195121951219512	6	0.00143004819953931	loss	ch05	NTS
SL4.0ch05	6822101	6822150	50	*	-1	CHH	12	27	0.4444444444444444	14	99	0.1414141414141414	23	7.310028330739983e-4	loss	ch05	NTS
SL4.0ch05	6825351	6825400	50	*	-1	CHH	14	31	0.4516129032258064	5	43	0.11627906976744186	5	0.0013539434232151	loss	ch05	NTS
SL4.0ch05	6825401	6825450	50	*	1	CHH	2	41	0.04878048780487805	14	35	0.4	8	2.691653975349273e-4	gain	ch05	NTS
SL4.0ch05	6833051	6833100	50	*	-1	CHH	46	70	0.6571428571428571	22	62	0.3548387096774194	11	6.853685083436439e-4	loss	ch05	NTS
SL4.0ch05	6846451	6846500	50	*	-1	CHH	77	85	0.9058823529411764	68	116	0.5862068965517241	15	2.0604493166949625e-6	loss	ch05	NTS
SL4.0ch05	6852501	6852550	50	*	-1	CHH	6	9	0.6666666666666666	2	15	0.13333333333333333	9	0.00737785089857275	loss	ch05	NTS
SL4.0ch05	6854801	6854850	50	*	-1	CHH	18	43	0.4186046511627907	3	33	0.09090909090909093	12	0.00180355009560055	loss	ch05	NTS
SL4.0ch05	6861851	6861900	50	*	1	CHH	2	20	0.1	34	82	0.4146341463414634	9	0.00832741590435474	gain	ch05	NTS
SL4.0ch05	6861901	6861950	50	*	-1	CHH	37	38	0.9736842105263158	64	96	0.6666666666666666	13	2.94133955494353e-4	loss	ch05	NTS
SL4.0ch05	6863401	6863450	50	*	-1	CHH	38	89	0.42696629213483145	0	55	0	10	9.698386910998216e-8	loss	ch05	NTS
SL4.0ch05	6876601	6876650	50	*	-1	CHH	56	65	0.8615384615384616	67	122	0.5491803278688525	8	3.6958302207437346e-5	loss	ch05	NTS
SL4.0ch05	6929751	6929800	50	*	-1	CHH	14	29	0.4827586206896552	8	51	0.1568627450980392	18	0.00196949934729282	loss	ch05	NTS
SL4.0ch05	6930401	6930450	50	*	-1	CHH	24	50	0.48	16	90	0.17777777777777778	12	2.2627562938585724e-4	loss	ch05	NTS
SL4.0ch05	6936101	6936150	50	*	-1	CHH	43	69	0.6231884057971014	30	122	0.2459016393442623	12	1.0067958753833053e-6	loss	ch05	NTS
SL4.0ch05	6946851	6946900	50	*	-1	CHH	69	147	0.4693877551020408	29	190	0.15263157894736842	15	2.2252616227179567e-9	loss	ch05	NTS
SL4.0ch05	6947751	6947800	50	*	-1	CHH	69	86	0.8023255813953488	74	153	0.48366013071895425	15	4.2754246450562465e-6	loss	ch05	NTS
SL4.0ch05	6963451	6963500	50	*	-1	CHH	32	77	0.4155844155844156	4	42	0.09523809523809525	15	3.9179624112359107e-4	loss	ch05	NTS
SL4.0ch05	6965051	6965100	50	*	-1	CHH	22	53	0.41509433962264153	6	66	0.09090909090909093	7	6.348687628304615e-5	loss	ch05	NTS
SL4.0ch05	6968101	6968150	50	*	-1	CHH	24	58	0.41379310344827586	3	52	0.05769230769230769	14	3.11610092308328e-5	loss	ch05	NTS
SL4.0ch05	6980701	6980750	50	*	-1	CHH	23	75	0.30666666666666664	0	43	0	17	9.08765188394752e-5	loss	ch05	NTS
SL4.0ch05	6981051	6981100	50	*	1	CHH	19	65	0.2923076923076923	26	38	0.6842105263157895	12	1.726652204706605e-4	gain	ch05	NTS
SL4.0ch05	6989851	6989900	50	*	-1	CHH	20	40	0.5	10	54	0.18518518518518515	15	0.00144597559244164	loss	ch05	NTS
SL4.0ch05	6994401	6994450	50	*	-1	CHH	13	39	0.3333333333333333	2	113	0.01769911504424778	9	7.53579969617875e-8	loss	ch05	NTS
SL4.0ch05	7000451	7000500	50	*	-1	CHH	85	116	0.7327586206896551	60	165	0.3636363636363637	14	9.17966883397767e-9	loss	ch05	NTS
SL4.0ch05	7023251	7023300	50	*	-1	CHH	20	38	0.5263157894736842	22	101	0.21782178217821785	13	5.593676021359902e-4	loss	ch05	NTS
SL4.0ch05	7052901	7052950	50	*	-1	CHH	101	113	0.8938053097345132	29	73	0.3972602739726027	18	1.0612147744782348e-11	loss	ch05	NTS
SL4.0ch05	7070201	7070250	50	*	-1	CHH	53	65	0.8153846153846154	45	93	0.4838709677419355	8	4.6643825406726645e-5	loss	ch05	NTS
SL4.0ch05	7079901	7079950	50	*	-1	CHH	26	77	0.33766233766233766	3	122	0.02459016393442623	9	9.156772657697986e-9	loss	ch05	NTS
SL4.0ch05	7080851	7080950	100	*	-1	CHH	155	232	0.6681034482758621	10	61	0.16393442622950818	22	2.724909325518364e-11	loss	ch05	NTS
SL4.0ch05	7089951	7090000	50	*	-1	CHH	17	44	0.3863636363636363	2	26	0.07692307692307693	9	0.00513217151098763	loss	ch05	NTS
SL4.0ch05	7092851	7092900	50	*	1	CHH	1	20	0.05	18	40	0.45	6	0.00195904721081411	gain	ch05	NTS
SL4.0ch05	7106151	7106250	100	*	-1	CHH	47	60	0.7833333333333333	79	170	0.4647058823529412	16	4.047823211783485e-5	loss	ch05	NTS
SL4.0ch05	7106301	7106350	50	*	-1	CHH	29	35	0.8285714285714286	48	126	0.380952380952381	7	7.478660920521339e-6	loss	ch05	NTS
SL4.0ch05	7134951	7135000	50	*	-1	CHH	50	80	0.625	30	113	0.26548672566371684	13	2.0580582333352754e-6	loss	ch05	NTS
SL4.0ch05	7161451	7161500	50	*	-1	CHH	36	48	0.75	9	37	0.24324324324324328	4	9.133740563690568e-6	loss	ch05	NTS
SL4.0ch05	7176601	7176650	50	*	-1	CHH	16	21	0.7619047619047619	19	60	0.31666666666666665	4	5.32570525010328e-4	loss	ch05	NTS
SL4.0ch05	7176801	7176850	50	*	-1	CHH	77	92	0.8369565217391305	41	87	0.47126436781609193	17	9.854177591248531e-7	loss	ch05	NTS
SL4.0ch05	7177851	7177900	50	*	-1	CHH	6	7	0.8571428571428571	2	36	0.05555555555555555	5	2.1318883782909387e-6	loss	ch05	NTS
SL4.0ch05	7183551	7183600	50	*	-1	CHH	24	43	0.5581395348837209	18	71	0.2535211267605634	18	0.00131099511582345	loss	ch05	NTS
SL4.0ch05	7232751	7232800	50	*	-1	CHH	23	53	0.4339622641509434	3	49	0.06122448979591836	10	3.324970924550848e-5	loss	ch05	NTS
SL4.0ch05	7350401	7350450	50	*	-1	CHH	40	88	0.4545454545454546	8	60	0.13333333333333333	16	7.51989518402231e-5	loss	ch05	NTS
SL4.0ch05	7350401	7350450	50	*	-1	CHH	40	88	0.4545454545454546	8	60	0.13333333333333333	16	7.51989518402231e-5	loss	ch05	NTS
SL4.0ch05	7350551	7350600	50	*	-1	CHH	21	39	0.5384615384615384	3	36	0.08333333333333333	16	4.727996649863233e-5	loss	ch05	NTS
SL4.0ch05	7350551	7350650	100	*	-1	CHH	32	58	0.5517241379310345	6	79	0.0759493670886076	34	6.987422590591687e-9	loss	ch05	NTS
SL4.0ch05	7354101	7354150	50	*	1	CHH	3	34	0.08823529411764706	21	46	0.4565217391304347	12	5.175918996880265e-4	gain	ch05	NTS
SL4.0ch05	7363851	7363900	50	*	-1	CHH	15	34	0.4411764705882353	5	42	0.11904761904761904	7	0.00177911650898036	loss	ch05	NTS
SL4.0ch05	7364801	7364850	50	*	-1	CHH	14	28	0.5	17	116	0.14655172413793102	10	7.925862053615941e-5	loss	ch05	NTS
SL4.0ch05	7383301	7383350	50	*	-1	CHH	17	23	0.7391304347826086	19	51	0.37254901960784315	6	0.00377501051755806	loss	ch05	NTS
SL4.0ch05	7387051	7387100	50	*	-1	CHH	23	44	0.5227272727272727	16	74	0.21621621621621623	7	7.973489802833259e-4	loss	ch05	NTS
SL4.0ch05	7387901	7387950	50	*	-1	CHH	60	91	0.6593406593406593	23	73	0.3150684931506849	13	2.5721787586362392e-5	loss	ch05	NTS
SL4.0ch05	7421651	7421700	50	*	-1	CHH	57	57	1	66	107	0.616822429906542	15	3.3124075786464693e-7	loss	ch05	NTS
SL4.0ch05	7421901	7421950	50	*	-1	CHH	23	39	0.5897435897435898	8	40	0.2	9	5.28988922367943e-4	loss	ch05	NTS
SL4.0ch05	7423101	7423150	50	*	-1	CHH	42	66	0.6363636363636364	45	161	0.2795031055900621	11	1.82563686806674e-6	loss	ch05	NTS
SL4.0ch05	7423401	7423450	50	*	-1	CHH	34	55	0.6181818181818182	10	45	0.2222222222222222	8	1.207694706368775e-4	loss	ch05	NTS
SL4.0ch05	7430851	7430900	50	*	-1	CHH	56	98	0.5714285714285714	21	117	0.1794871794871795	11	1.8268057078550593e-8	loss	ch05	NTS
SL4.0ch05	7444401	7444450	50	*	1	CHH	17	58	0.29310344827586204	54	89	0.6067415730337079	13	2.9292854718093476e-4	gain	ch05	NTS
SL4.0ch05	7466051	7466100	50	*	-1	CHH	77	103	0.7475728155339806	46	110	0.41818181818181815	10	3.6120949145324793e-6	loss	ch05	NTS
SL4.0ch05	7514601	7514650	50	*	-1	CHH	29	58	0.5	7	36	0.19444444444444445	9	0.00333568020765055	loss	ch05	NTS
SL4.0ch05	7523301	7523350	50	*	-1	CHH	12	35	0.34285714285714286	0	16	0	11	0.00748081926666913	loss	ch05	NTS
SL4.0ch05	7542701	7542750	50	*	-1	CHH	55	88	0.625	24	82	0.2926829268292683	12	3.019497259096672e-5	loss	ch05	NTS
SL4.0ch05	7547551	7547600	50	*	-1	CHH	35	72	0.4861111111111111	2	124	0.01612903225806451	9	1.6848443806780122e-14	loss	ch05	NTS
SL4.0ch05	7564601	7564650	50	*	-1	CHH	38	95	0.4	8	86	0.09302325581395347	14	6.1457514359015825e-6	loss	ch05	NTS
SL4.0ch05	7568001	7568150	150	*	-1	CHH	163	284	0.573943661971831	112	412	0.27184466019417475	45	3.446405764155545e-14	loss	ch05	NTS
SL4.0ch05	7568151	7568200	50	*	-1	CHH	43	54	0.7962962962962963	50	102	0.4901960784313726	10	3.057438465786027e-4	loss	ch05	NTS
SL4.0ch05	7606151	7606200	50	*	-1	CHH	26	45	0.5777777777777777	17	62	0.27419354838709675	16	0.00182899641444804	loss	ch05	NTS
SL4.0ch05	7612201	7612250	50	*	1	CHH	11	45	0.24444444444444444	8	12	0.6666666666666666	12	0.00601505059183656	gain	ch05	NTS
SL4.0ch05	7800001	7800050	50	*	-1	CHH	13	25	0.52	11	64	0.171875	25	0.00109241049372898	loss	ch05	NTS
SL4.0ch05	7846251	7846300	50	*	-1	CHH	21	31	0.6774193548387096	6	37	0.16216216216216217	10	3.2101600295164674e-5	loss	ch05	NTS
SL4.0ch05	7855351	7855400	50	*	-1	CHH	33	89	0.3707865168539326	3	109	0.02752293577981651	15	4.372699566934869e-9	loss	ch05	NTS
SL4.0ch05	7855601	7855700	100	*	-1	CHH	29	52	0.5576923076923077	19	113	0.168141592920354	11	1.1859021896672804e-6	loss	ch05	NTS
SL4.0ch05	7878251	7878300	50	*	-1	CHH	10	15	0.6666666666666666	1	27	0.03703703703703703	5	1.99818663425726e-5	loss	ch05	NTS
SL4.0ch05	7884951	7885000	50	*	-1	CHH	73	126	0.5793650793650794	21	89	0.23595505617977527	10	2.0114464117134713e-6	loss	ch05	NTS
SL4.0ch05	7900601	7900650	50	*	-1	CHH	20	36	0.5555555555555556	6	28	0.21428571428571427	11	0.0060008864523837	loss	ch05	NTS
SL4.0ch05	7912351	7912400	50	*	-1	CHH	14	32	0.4375	6	49	0.12244897959183672	16	0.0015523715165712	loss	ch05	NTS
SL4.0ch05	7930651	7930750	100	*	-1	CHH	73	103	0.7087378640776699	63	188	0.3351063829787234	21	8.587665246827571e-9	loss	ch05	NTS
SL4.0ch05	7934651	7934700	50	*	-1	CHH	47	56	0.8392857142857143	72	141	0.5106382978723404	16	4.180677888690615e-5	loss	ch05	NTS
SL4.0ch05	7934951	7935000	50	*	-1	CHH	27	47	0.574468085106383	17	64	0.265625	5	0.00123546596081655	loss	ch05	NTS
SL4.0ch05	7949001	7949050	50	*	1	CHH	21	92	0.22826086956521735	31	45	0.6888888888888889	16	7.580703335244825e-7	gain	ch05	NTS
SL4.0ch05	7957651	7957700	50	*	-1	CHH	40	66	0.6060606060606061	11	48	0.22916666666666663	7	1.095839622073136e-4	loss	ch05	NTS
SL4.0ch05	7978101	7978150	50	*	-1	CHH	15	36	0.4166666666666667	4	46	0.08695652173913043	13	5.943280073562094e-4	loss	ch05	NTS
SL4.0ch05	7978701	7978750	50	*	-1	CHH	26	71	0.3661971830985915	4	62	0.06451612903225806	17	6.13592717392006e-5	loss	ch05	NTS
SL4.0ch05	8022301	8022350	50	*	-1	CHH	47	57	0.8245614035087719	35	69	0.5072463768115942	14	2.934378771891554e-4	loss	ch05	NTS
SL4.0ch05	8043051	8043100	50	*	1	CHH	1	76	0.0131578947368421	37	83	0.4457831325301205	10	1.754110890993498e-9	gain	ch05	NTS
SL4.0ch05	8066851	8066900	50	*	-1	CHH	26	46	0.5652173913043478	19	81	0.2345679012345679	8	2.683375324596592e-4	loss	ch05	NTS
SL4.0ch05	8080701	8080750	50	*	-1	CHH	121	153	0.7908496732026143	53	119	0.44537815126050423	15	2.8384814220646626e-8	loss	ch05	NTS
SL4.0ch05	8080901	8080950	50	*	-1	CHH	60	96	0.625	23	87	0.26436781609195403	11	3.174806992356682e-6	loss	ch05	NTS
SL4.0ch05	8084901	8084950	50	*	-1	CHH	35	72	0.4861111111111111	18	102	0.17647058823529413	9	2.687036382084017e-5	loss	ch05	NTS
SL4.0ch05	8090601	8090650	50	*	-1	CHH	19	28	0.6785714285714286	23	67	0.34328358208955223	8	0.00298872519783837	loss	ch05	NTS
SL4.0ch05	8103651	8103700	50	*	-1	CHH	31	60	0.5166666666666667	28	132	0.21212121212121213	13	4.425236407017973e-5	loss	ch05	NTS
SL4.0ch05	8108401	8108450	50	*	-1	CHH	36	92	0.391304347826087	1	17	0.0588235294117647	15	0.00788577104996705	loss	ch05	NTS
SL4.0ch05	8123851	8123900	50	*	-1	CHH	70	139	0.5035971223021583	40	229	0.17467248908296942	18	3.0666510018424257e-10	loss	ch05	NTS
SL4.0ch05	8147851	8147900	50	*	1	CHH	10	76	0.13157894736842105	51	92	0.5543478260869565	9	8.645696319993163e-8	gain	ch05	NTS
SL4.0ch05	8157251	8157300	50	*	-1	CHH	37	50	0.74	42	106	0.3962264150943397	9	1.0488508253061404e-4	loss	ch05	NTS
SL4.0ch05	8163251	8163300	50	*	1	CHH	0	19	0	9	30	0.3	4	0.00827160342251403	gain	ch05	NTS
SL4.0ch05	8172051	8172100	50	*	-1	CHH	18	32	0.5625	11	47	0.23404255319148937	17	0.00323312608264693	loss	ch05	NTS
SL4.0ch05	8185051	8185100	50	*	-1	CHH	60	86	0.6976744186046512	43	113	0.3805309734513274	12	2.0943884329639555e-5	loss	ch05	NTS
SL4.0ch05	8195651	8195700	50	*	-1	CHH	43	82	0.524390243902439	3	22	0.13636363636363635	19	0.0013721597251776	loss	ch05	NTS
SL4.0ch05	8252301	8252350	50	*	-1	CHH	49	103	0.47572815533980584	15	86	0.1744186046511628	14	2.8173717623062648e-5	loss	ch05	NTS
