chr	start	end	context	mR	reads_m	reads_n	sample
SL4.0ch09	28700000	28800000	CHG	61.5384615384615	64	40	a17_1
SL4.0ch09	28700000	28800000	CHH	12.8621089223638	111	752	a17_1
SL4.0ch09	28800000	28900000	CG	75.3687315634218	511	167	a17_1
SL4.0ch09	28800000	28900000	CHG	53.2724505327245	350	307	a17_1
SL4.0ch09	28800000	28900000	CHH	10.5155691679428	618	5259	a17_1
SL4.0ch09	28900000	29000000	CG	72.463768115942	500	190	a17_1
SL4.0ch09	28900000	29000000	CHG	54.5454545454545	456	380	a17_1
SL4.0ch09	28900000	29000000	CHH	9.64112788379379	677	6345	a17_1
SL4.0ch09	29000000	29100000	CG	66.7582417582418	243	121	a17_1
SL4.0ch09	29000000	29100000	CHG	50.8474576271186	180	174	a17_1
SL4.0ch09	29000000	29100000	CHH	10.1415701415701	394	3491	a17_1
SL4.0ch09	29100000	29200000	CG	66.5016501650165	403	203	a17_1
SL4.0ch09	29100000	29200000	CHG	47.1476510067114	281	315	a17_1
SL4.0ch09	29100000	29200000	CHH	10.6483993488877	785	6587	a17_1
SL4.0ch09	29200000	29300000	CG	65.0963597430407	1216	652	a17_1
SL4.0ch09	29200000	29300000	CHG	39.8485565546616	842	1271	a17_1
SL4.0ch09	29200000	29300000	CHH	10.027871327372	1727	15495	a17_1
SL4.0ch09	29300000	29400000	CG	68.2499203060249	2141	996	a17_1
SL4.0ch09	29300000	29400000	CHG	43.9520624303233	1577	2011	a17_1
SL4.0ch09	29300000	29400000	CHH	10.5661427180415	3798	32147	a17_1
SL4.0ch09	29400000	29500000	CG	75.1377157546823	2046	677	a17_1
SL4.0ch09	29400000	29500000	CHG	59.4539249146758	1742	1188	a17_1
SL4.0ch09	29400000	29500000	CHH	9.36365922891739	2606	25225	a17_1
SL4.0ch09	29500000	29600000	CG	71.948608137045	1680	655	a17_1
SL4.0ch09	29500000	29600000	CHG	54.8494983277592	1148	945	a17_1
SL4.0ch09	29500000	29600000	CHH	11.4691344259858	3086	23821	a17_1
SL4.0ch09	29600000	29700000	CG	70.8955223880597	475	195	a17_1
SL4.0ch09	29600000	29700000	CHG	47.9825517993457	440	477	a17_1
SL4.0ch09	29600000	29700000	CHH	14.1133186166299	959	5836	a17_1
SL4.0ch09	29700000	29800000	CG	60.6857679661813	1292	837	a17_1
SL4.0ch09	29700000	29800000	CHG	35.6180665610143	899	1625	a17_1
SL4.0ch09	29700000	29800000	CHH	9.34110739623257	2291	22235	a17_1
SL4.0ch09	29800000	29900000	CG	66.4804469273743	238	120	a17_1
SL4.0ch09	29800000	29900000	CHG	40.6810035842294	227	331	a17_1
SL4.0ch09	29800000	29900000	CHH	6.53089887640449	279	3993	a17_1
SL4.0ch09	29900000	30000000	CG	80	4	1	a17_1
SL4.0ch09	29900000	30000000	CHG	100	2	0	a17_1
SL4.0ch09	29900000	30000000	CHH	12.5	4	28	a17_1
SL4.0ch09	30000000	30100000	CG	79.6195652173913	293	75	a17_1
SL4.0ch09	30000000	30100000	CHG	69.208211143695	236	105	a17_1
SL4.0ch09	30000000	30100000	CHH	13.9308176100629	443	2737	a17_1
SL4.0ch09	30100000	30200000	CG	61.1111111111111	462	294	a17_1
SL4.0ch09	30100000	30200000	CHG	47.5077881619938	305	337	a17_1
SL4.0ch09	30100000	30200000	CHH	10.6845162919929	1269	10608	a17_1
SL4.0ch09	30200000	30300000	CG	66.6943062465451	2413	1205	a17_1
SL4.0ch09	30200000	30300000	CHG	22.0714136562957	1057	3732	a17_1
SL4.0ch09	30200000	30300000	CHH	8.64152515887072	3318	35078	a17_1
SL4.0ch09	30300000	30400000	CG	69.6498054474708	358	156	a17_1
SL4.0ch09	30300000	30400000	CHG	56.9739952718676	241	182	a17_1
SL4.0ch09	30300000	30400000	CHH	9.82358402971216	529	4856	a17_1
SL4.0ch09	30400000	30500000	CG	56.0975609756098	23	18	a17_1
SL4.0ch09	30400000	30500000	CHG	61.7283950617284	50	31	a17_1
SL4.0ch09	30400000	30500000	CHH	9.11062906724512	42	419	a17_1
SL4.0ch09	30500000	30600000	CG	77.0053475935829	144	43	a17_1
SL4.0ch09	30500000	30600000	CHG	61.5384615384615	144	90	a17_1
SL4.0ch09	30500000	30600000	CHH	12.6340882002384	212	1466	a17_1
SL4.0ch09	30600000	30700000	CG	79.4392523364486	425	110	a17_1
SL4.0ch09	30600000	30700000	CHG	65.2173913043478	345	184	a17_1
SL4.0ch09	30600000	30700000	CHH	17.9288025889968	554	2536	a17_1
SL4.0ch09	30700000	30800000	CG	79.295154185022	360	94	a17_1
SL4.0ch09	30700000	30800000	CHG	72.4032586558045	711	271	a17_1
SL4.0ch09	30700000	30800000	CHH	11.676875957121	610	4614	a17_1
SL4.0ch09	30800000	30900000	CG	72.8115625852195	2670	997	a17_1
SL4.0ch09	30800000	30900000	CHG	45.7902835788085	2083	2466	a17_1
SL4.0ch09	30800000	30900000	CHH	10.0858269543029	4348	38762	a17_1
SL4.0ch09	30900000	31000000	CG	75.0409701737135	4579	1523	a17_1
SL4.0ch09	30900000	31000000	CHG	34.4207317073171	3387	6453	a17_1
SL4.0ch09	30900000	31000000	CHH	10.5726615348729	7252	61340	a17_1
SL4.0ch09	31000000	31100000	CG	69.3848354792561	1940	856	a17_1
SL4.0ch09	31000000	31100000	CHG	49.6269982238011	1397	1418	a17_1
SL4.0ch09	31000000	31100000	CHH	11.3164909027697	3906	30610	a17_1
SL4.0ch09	31100000	31200000	CG	70.4845814977974	640	268	a17_1
SL4.0ch09	31100000	31200000	CHG	61.1902766135792	730	463	a17_1
SL4.0ch09	31100000	31200000	CHH	11.0122795969773	1399	11305	a17_1
SL4.0ch09	31200000	31300000	CG	67.0840787119857	375	184	a17_1
SL4.0ch09	31200000	31300000	CHG	50.3067484662577	328	324	a17_1
SL4.0ch09	31200000	31300000	CHH	9.79435802794622	743	6843	a17_1
SL4.0ch09	31300000	31400000	CG	65.1131824234354	489	262	a17_1
SL4.0ch09	31300000	31400000	CHG	55.3719008264463	402	324	a17_1
SL4.0ch09	31300000	31400000	CHH	10.1607839406336	1068	9443	a17_1
SL4.0ch09	31400000	31500000	CG	70.9633649932157	523	214	a17_1
SL4.0ch09	31400000	31500000	CHG	57.9575596816976	437	317	a17_1
SL4.0ch09	31400000	31500000	CHH	11.645694547249	944	7162	a17_1
SL4.0ch09	31500000	31600000	CG	73.6842105263158	518	185	a17_1
SL4.0ch09	31500000	31600000	CHG	53.8775510204082	264	226	a17_1
SL4.0ch09	31500000	31600000	CHH	8.64773208986859	612	6465	a17_1
SL4.0ch09	31600000	31700000	CG	59.1922005571031	425	293	a17_1
SL4.0ch09	31600000	31700000	CHG	42.6491994177584	293	394	a17_1
SL4.0ch09	31600000	31700000	CHH	11.5768896611642	1066	8142	a17_1
SL4.0ch09	31700000	31800000	CG	67.9487179487179	371	175	a17_1
SL4.0ch09	31700000	31800000	CHG	51.7073170731707	318	297	a17_1
SL4.0ch09	31700000	31800000	CHH	11.8655967903711	1183	8787	a17_1
SL4.0ch09	31800000	31900000	CG	71.5903942002719	1580	627	a17_1
SL4.0ch09	31800000	31900000	CHG	53.6315536315536	1115	964	a17_1
SL4.0ch09	31800000	31900000	CHH	9.34395237520615	2323	22538	a17_1
SL4.0ch09	31900000	32000000	CG	58.2847626977519	2100	1503	a17_1
SL4.0ch09	31900000	32000000	CHG	39.8881866796305	1641	2473	a17_1
SL4.0ch09	31900000	32000000	CHH	9.81144576650195	3554	32669	a17_1
SL4.0ch09	32000000	32100000	CG	71.0191082802548	223	91	a17_1
SL4.0ch09	32000000	32100000	CHG	44.8275862068966	130	160	a17_1
SL4.0ch09	32000000	32100000	CHH	12.8593040847201	680	4608	a17_1
SL4.0ch09	32100000	32200000	CG	55.1630434782609	203	165	a17_1
SL4.0ch09	32100000	32200000	CHG	41.2573673870334	210	299	a17_1
SL4.0ch09	32100000	32200000	CHH	8.16511680653209	360	4049	a17_1
SL4.0ch09	32200000	32300000	CG	74.8633879781421	137	46	a17_1
SL4.0ch09	32200000	32300000	CHG	49.6644295302013	74	75	a17_1
SL4.0ch09	32200000	32300000	CHH	12.014652014652	164	1201	a17_1
SL4.0ch09	32300000	32400000	CG	56.9620253164557	45	34	a17_1
SL4.0ch09	32300000	32400000	CHG	50.7042253521127	36	35	a17_1
SL4.0ch09	32300000	32400000	CHH	8.65704772475028	78	823	a17_1
SL4.0ch09	32400000	32500000	CG	76.5486725663717	173	53	a17_1
SL4.0ch09	32400000	32500000	CHG	63.7130801687764	151	86	a17_1
SL4.0ch09	32400000	32500000	CHH	14.2087542087542	211	1274	a17_1
SL4.0ch09	32500000	32600000	CG	71.8446601941748	148	58	a17_1
SL4.0ch09	32500000	32600000	CHG	62.9464285714286	141	83	a17_1
SL4.0ch09	32500000	32600000	CHH	12.4583610926049	187	1314	a17_1
SL4.0ch09	32600000	32700000	CG	55.6008146639511	273	218	a17_1
SL4.0ch09	32600000	32700000	CHG	48.8333333333333	293	307	a17_1
SL4.0ch09	32600000	32700000	CHH	8.21917808219178	396	4422	a17_1
SL4.0ch09	32700000	32800000	CG	2.53801492949959	459	17626	a17_1
SL4.0ch09	32700000	32800000	CHG	2.85044071651976	401	13667	a17_1
SL4.0ch09	32700000	32800000	CHH	1.0178426109242	838	81493	a17_1
SL4.0ch09	32800000	32900000	CG	36.0147942672215	779	1384	a17_1
SL4.0ch09	32800000	32900000	CHG	43.690791966654	1153	1486	a17_1
SL4.0ch09	32800000	32900000	CHH	8.59784435874617	1739	18487	a17_1
SL4.0ch09	32900000	33000000	CG	74.0811153358682	1169	409	a17_1
SL4.0ch09	32900000	33000000	CHG	60.1020408163265	1178	782	a17_1
SL4.0ch09	32900000	33000000	CHH	10.8067777028979	2245	18529	a17_1
SL4.0ch09	33000000	33100000	CG	70.5651747794838	2160	901	a17_1
SL4.0ch09	33000000	33100000	CHG	20.1568265682657	874	3462	a17_1
SL4.0ch09	33000000	33100000	CHH	8.27195764422195	3156	34997	a17_1
SL4.0ch09	33100000	33200000	CG	65.8914728682171	255	132	a17_1
SL4.0ch09	33100000	33200000	CHG	58.7628865979381	228	160	a17_1
SL4.0ch09	33100000	33200000	CHH	12.1231155778894	772	5596	a17_1
SL4.0ch09	33200000	33300000	CG	70.4347826086957	81	34	a17_1
SL4.0ch09	33200000	33300000	CHG	42.2535211267606	30	41	a17_1
SL4.0ch09	33200000	33300000	CHH	11.4307633294975	298	2309	a17_1
SL4.0ch09	33300000	33400000	CG	68.6131386861314	94	43	a17_1
SL4.0ch09	33300000	33400000	CHG	55.7894736842105	53	42	a17_1
SL4.0ch09	33300000	33400000	CHH	11.4967462039046	159	1224	a17_1
SL4.0ch09	33400000	33500000	CG	56.7796610169492	67	51	a17_1
SL4.0ch09	33400000	33500000	CHG	58.7155963302752	64	45	a17_1
SL4.0ch09	33400000	33500000	CHH	7.41901776384535	71	886	a17_1
SL4.0ch09	33500000	33600000	CG	68.6131386861314	94	43	a17_1
SL4.0ch09	33500000	33600000	CHG	66.3716814159292	75	38	a17_1
SL4.0ch09	33500000	33600000	CHH	15.4747948417351	132	721	a17_1
SL4.0ch09	33600000	33700000	CG	82.5	33	7	a17_1
SL4.0ch09	33600000	33700000	CHG	33.3333333333333	11	22	a17_1
SL4.0ch09	33600000	33700000	CHH	9.86111111111111	71	649	a17_1
SL4.0ch09	33700000	33800000	CG	60.6666666666667	91	59	a17_1
SL4.0ch09	33700000	33800000	CHG	55.5555555555556	65	52	a17_1
SL4.0ch09	33700000	33800000	CHH	12.214983713355	225	1617	a17_1
SL4.0ch09	33800000	33900000	CG	55.6025369978858	1315	1050	a17_1
SL4.0ch09	33800000	33900000	CHG	29.5307670694015	1051	2508	a17_1
SL4.0ch09	33800000	33900000	CHH	11.662879294212	3490	26434	a17_1
SL4.0ch09	33900000	34000000	CG	61.8320610687023	162	100	a17_1
SL4.0ch09	33900000	34000000	CHG	53.6697247706422	117	101	a17_1
SL4.0ch09	33900000	34000000	CHH	10.1432532347505	439	3889	a17_1
SL4.0ch09	34000000	34100000	CG	66.6666666666667	2	1	a17_1
SL4.0ch09	34000000	34100000	CHG	100	5	0	a17_1
SL4.0ch09	34000000	34100000	CHH	16.6666666666667	4	20	a17_1
SL4.0ch09	34100000	34200000	CG	69.6219035202086	534	233	a17_1
SL4.0ch09	34100000	34200000	CHG	52.2022838499184	320	293	a17_1
SL4.0ch09	34100000	34200000	CHH	13.1997583568264	1311	8621	a17_1
SL4.0ch09	34200000	34300000	CG	70.8333333333333	136	56	a17_1
SL4.0ch09	34200000	34300000	CHG	52.4752475247525	106	96	a17_1
SL4.0ch09	34200000	34300000	CHH	10.1102941176471	275	2445	a17_1
SL4.0ch09	34300000	34400000	CG	65.9889094269871	357	184	a17_1
SL4.0ch09	34300000	34400000	CHG	52.6200873362445	241	217	a17_1
SL4.0ch09	34300000	34400000	CHH	11.6776505954446	1010	7639	a17_1
SL4.0ch09	34400000	34500000	CG	72.1119427269769	2216	857	a17_1
SL4.0ch09	34400000	34500000	CHG	9.93960310612597	576	5219	a17_1
SL4.0ch09	34400000	34500000	CHH	3.94536213468869	1242	30238	a17_1
SL4.0ch09	34500000	34600000	CG	72.7142857142857	1527	573	a17_1
SL4.0ch09	34500000	34600000	CHG	62.5422909618173	1294	775	a17_1
SL4.0ch09	34500000	34600000	CHH	13.6554343505719	3092	19551	a17_1
SL4.0ch09	34600000	34700000	CG	69.8019801980198	141	61	a17_1
SL4.0ch09	34600000	34700000	CHG	56.8075117370892	121	92	a17_1
SL4.0ch09	34600000	34700000	CHH	12.3333333333333	222	1578	a17_1
SL4.0ch09	34700000	34800000	CG	57.085020242915	141	106	a17_1
SL4.0ch09	34700000	34800000	CHG	68.1992337164751	178	83	a17_1
SL4.0ch09	34700000	34800000	CHH	16.2985865724382	369	1895	a17_1
SL4.0ch09	34800000	34900000	CG	72.5190839694657	190	72	a17_1
SL4.0ch09	34800000	34900000	CHG	61.3026819923372	160	101	a17_1
SL4.0ch09	34800000	34900000	CHH	12.0511049723757	349	2547	a17_1
SL4.0ch09	34900000	35000000	CG	81.021897810219	111	26	a17_1
SL4.0ch09	34900000	35000000	CHG	66.4335664335664	95	48	a17_1
SL4.0ch09	34900000	35000000	CHH	15.9248269040554	161	850	a17_1
SL4.0ch09	35000000	35100000	CG	66.969696969697	221	109	a17_1
SL4.0ch09	35000000	35100000	CHG	50.2040816326531	123	122	a17_1
SL4.0ch09	35000000	35100000	CHH	12.9151291512915	490	3304	a17_1
SL4.0ch09	35100000	35200000	CG	65.7528804131903	1655	862	a17_1
SL4.0ch09	35100000	35200000	CHG	10.4289318755257	372	3195	a17_1
SL4.0ch09	35100000	35200000	CHH	8.1798843315828	2461	27625	a17_1
SL4.0ch09	35200000	35300000	CG	74.1379310344828	215	75	a17_1
SL4.0ch09	35200000	35300000	CHG	69.2307692307692	153	68	a17_1
SL4.0ch09	35200000	35300000	CHH	12.7904451682953	589	4016	a17_1
SL4.0ch09	35300000	35400000	CG	58.9189189189189	109	76	a17_1
SL4.0ch09	35300000	35400000	CHG	38.7387387387387	43	68	a17_1
SL4.0ch09	35300000	35400000	CHH	11.0114444788122	356	2877	a17_1
SL4.0ch09	35400000	35500000	CG	59.1397849462366	275	190	a17_1
SL4.0ch09	35400000	35500000	CHG	38.25	153	247	a17_1
SL4.0ch09	35400000	35500000	CHH	9.40070505287897	400	3855	a17_1
SL4.0ch09	35500000	35600000	CG	68.6006825938567	201	92	a17_1
SL4.0ch09	35500000	35600000	CHG	51.8518518518519	126	117	a17_1
SL4.0ch09	35500000	35600000	CHH	11.3821138211382	294	2289	a17_1
SL4.0ch09	35600000	35700000	CG	63.4408602150538	59	34	a17_1
SL4.0ch09	35600000	35700000	CHG	59.4059405940594	60	41	a17_1
SL4.0ch09	35600000	35700000	CHH	11.9645494830133	162	1192	a17_1
SL4.0ch09	35700000	35800000	CG	61.9047619047619	143	88	a17_1
SL4.0ch09	35700000	35800000	CHG	59.4202898550725	164	112	a17_1
SL4.0ch09	35700000	35800000	CHH	12.2628540005499	446	3191	a17_1
SL4.0ch09	35800000	35900000	CG	77.3879500367377	4213	1231	a17_1
SL4.0ch09	35800000	35900000	CHG	26.9994128009395	2299	6216	a17_1
SL4.0ch09	35800000	35900000	CHH	7.41779373117108	4629	57775	a17_1
SL4.0ch09	35900000	36000000	CG	68.952559887271	1468	661	a17_1
SL4.0ch09	35900000	36000000	CHG	50.3259452411995	772	762	a17_1
SL4.0ch09	35900000	36000000	CHH	13.1317315658658	4121	27261	a17_1
SL4.0ch09	36000000	36100000	CG	68.5794920037629	729	334	a17_1
SL4.0ch09	36000000	36100000	CHG	58.1336696090794	461	332	a17_1
SL4.0ch09	36000000	36100000	CHH	14.3557659790328	2547	15195	a17_1
SL4.0ch09	36100000	36200000	CG	78.2465933344278	4766	1325	a17_1
SL4.0ch09	36100000	36200000	CHG	19.5304594211698	1930	7952	a17_1
SL4.0ch09	36100000	36200000	CHH	7.4501296364887	5632	69964	a17_1
SL4.0ch09	36200000	36300000	CG	64.5116918844567	469	258	a17_1
SL4.0ch09	36200000	36300000	CHG	55.6263269639066	262	209	a17_1
SL4.0ch09	36200000	36300000	CHH	12.5145570187226	1397	9766	a17_1
SL4.0ch09	36300000	36400000	CG	77.7372262773723	213	61	a17_1
SL4.0ch09	36300000	36400000	CHG	50.6493506493507	117	114	a17_1
SL4.0ch09	36300000	36400000	CHH	12.4875621890547	251	1759	a17_1
SL4.0ch09	36400000	36500000	CG	76.3698630136986	223	69	a17_1
SL4.0ch09	36400000	36500000	CHG	54.6296296296296	118	98	a17_1
SL4.0ch09	36400000	36500000	CHH	9.89081567116249	154	1403	a17_1
SL4.0ch09	36500000	36600000	CG	75.177304964539	106	35	a17_1
SL4.0ch09	36500000	36600000	CHG	66.3865546218487	79	40	a17_1
SL4.0ch09	36500000	36600000	CHH	11.0103626943005	85	687	a17_1
SL4.0ch09	36600000	36700000	CG	79.1666666666667	209	55	a17_1
SL4.0ch09	36600000	36700000	CHG	60.4545454545455	133	87	a17_1
SL4.0ch09	36600000	36700000	CHH	15.8823529411765	243	1287	a17_1
SL4.0ch09	36700000	36800000	CG	97.0588235294118	33	1	a17_1
SL4.0ch09	36700000	36800000	CHG	72.7272727272727	32	12	a17_1
SL4.0ch09	36700000	36800000	CHH	15.7360406091371	31	166	a17_1
SL4.0ch09	36800000	36900000	CG	68.1818181818182	135	63	a17_1
SL4.0ch09	36800000	36900000	CHG	63.1016042780749	118	69	a17_1
SL4.0ch09	36800000	36900000	CHH	13.2974634896234	173	1128	a17_1
SL4.0ch09	36900000	37000000	CG	79.3939393939394	131	34	a17_1
SL4.0ch09	36900000	37000000	CHG	71.0344827586207	103	42	a17_1
SL4.0ch09	36900000	37000000	CHH	18.3898305084746	217	963	a17_1
SL4.0ch09	37000000	37100000	CG	69.4117647058823	59	26	a17_1
SL4.0ch09	37000000	37100000	CHG	58.0246913580247	47	34	a17_1
SL4.0ch09	37000000	37100000	CHH	16.3150492264416	116	595	a17_1
SL4.0ch09	37100000	37200000	CG	60.7594936708861	48	31	a17_1
SL4.0ch09	37100000	37200000	CHG	42.8571428571429	27	36	a17_1
SL4.0ch09	37100000	37200000	CHH	8.16326530612245	52	585	a17_1
SL4.0ch09	37200000	37300000	CG	70.1639344262295	214	91	a17_1
SL4.0ch09	37200000	37300000	CHG	59.6205962059621	220	149	a17_1
SL4.0ch09	37200000	37300000	CHH	10.4696132596685	379	3241	a17_1
SL4.0ch09	37300000	37400000	CG	69.4232105628909	999	440	a17_1
SL4.0ch09	37300000	37400000	CHG	58.7951807228916	976	684	a17_1
SL4.0ch09	37300000	37400000	CHH	11.9234733316156	1851	13673	a17_1
SL4.0ch09	37400000	37500000	CG	57.0576540755467	287	216	a17_1
SL4.0ch09	37400000	37500000	CHG	56.25	306	238	a17_1
SL4.0ch09	37400000	37500000	CHH	11.3455328310011	527	4118	a17_1
SL4.0ch09	37500000	37600000	CG	80.7228915662651	67	16	a17_1
SL4.0ch09	37500000	37600000	CHG	65	52	28	a17_1
SL4.0ch09	37500000	37600000	CHH	19.8830409356725	102	411	a17_1
SL4.0ch09	37600000	37700000	CG	68.3453237410072	190	88	a17_1
SL4.0ch09	37600000	37700000	CHG	52.0295202952029	141	130	a17_1
SL4.0ch09	37600000	37700000	CHH	12.8299288501262	559	3798	a17_1
SL4.0ch09	37700000	37800000	CG	71.7948717948718	84	33	a17_1
SL4.0ch09	37700000	37800000	CHG	41.7582417582418	38	53	a17_1
SL4.0ch09	37700000	37800000	CHH	10.0742311770944	190	1696	a17_1
SL4.0ch09	37800000	37900000	CG	64.4736842105263	98	54	a17_1
SL4.0ch09	37800000	37900000	CHG	50	60	60	a17_1
SL4.0ch09	37800000	37900000	CHH	9.68289920724802	171	1595	a17_1
SL4.0ch09	37900000	38000000	CG	75	51	17	a17_1
SL4.0ch09	37900000	38000000	CHG	42.6666666666667	32	43	a17_1
SL4.0ch09	37900000	38000000	CHH	10.9250398724083	137	1117	a17_1
SL4.0ch09	38000000	38100000	CG	65.0485436893204	67	36	a17_1
SL4.0ch09	38000000	38100000	CHG	48.1481481481481	26	28	a17_1
SL4.0ch09	38000000	38100000	CHH	10.4120267260579	187	1609	a17_1
SL4.0ch09	38100000	38200000	CG	61.9607843137255	158	97	a17_1
SL4.0ch09	38100000	38200000	CHG	47.2636815920398	95	106	a17_1
SL4.0ch09	38100000	38200000	CHH	11.3159567705022	534	4185	a17_1
SL4.0ch09	38200000	38300000	CG	65.7676348547718	951	495	a17_1
SL4.0ch09	38200000	38300000	CHG	44.9241540256709	385	472	a17_1
SL4.0ch09	38200000	38300000	CHH	13.3662705301108	3003	19464	a17_1
SL4.0ch09	38300000	38400000	CG	73.8949124270225	3544	1252	a17_1
SL4.0ch09	38300000	38400000	CHG	35.3667721042326	2348	4291	a17_1
SL4.0ch09	38300000	38400000	CHH	10.6967506157146	6732	56203	a17_1
SL4.0ch09	38400000	38500000	CG	68.8787185354691	1204	544	a17_1
SL4.0ch09	38400000	38500000	CHG	52.1172638436482	640	588	a17_1
SL4.0ch09	38400000	38500000	CHH	12.4674157303371	2774	19476	a17_1
SL4.0ch09	38500000	38600000	CG	72.0149253731343	193	75	a17_1
SL4.0ch09	38500000	38600000	CHG	46.0732984293194	88	103	a17_1
SL4.0ch09	38500000	38600000	CHH	12.0750611911885	444	3233	a17_1
SL4.0ch09	38600000	38700000	CG	80	88	22	a17_1
SL4.0ch09	38600000	38700000	CHG	65.0602409638554	54	29	a17_1
SL4.0ch09	38600000	38700000	CHH	19.7836166924266	128	519	a17_1
SL4.0ch09	38700000	38800000	CG	79.5918367346939	39	10	a17_1
SL4.0ch09	38700000	38800000	CHG	54.8387096774194	17	14	a17_1
SL4.0ch09	38700000	38800000	CHH	14.0449438202247	50	306	a17_1
SL4.0ch09	38800000	38900000	CG	76.1904761904762	16	5	a17_1
SL4.0ch09	38800000	38900000	CHG	74.0740740740741	20	7	a17_1
SL4.0ch09	38800000	38900000	CHH	21.1920529801325	32	119	a17_1
SL4.0ch09	38900000	39000000	CG	82.4561403508772	47	10	a17_1
SL4.0ch09	38900000	39000000	CHG	69.1176470588235	47	21	a17_1
SL4.0ch09	38900000	39000000	CHH	15.448275862069	112	613	a17_1
SL4.0ch09	39000000	39100000	CG	65.3421633554084	296	157	a17_1
SL4.0ch09	39000000	39100000	CHG	58.7583148558758	265	186	a17_1
SL4.0ch09	39000000	39100000	CHH	10.2235876429425	599	5260	a17_1
SL4.0ch09	39100000	39200000	CG	45.5403987408185	434	519	a17_1
SL4.0ch09	39100000	39200000	CHG	30.2277432712215	292	674	a17_1
SL4.0ch09	39100000	39200000	CHH	8.0155979202773	925	10615	a17_1
SL4.0ch09	39200000	39300000	CG	50.5747126436782	44	43	a17_1
SL4.0ch09	39200000	39300000	CHG	50	49	49	a17_1
SL4.0ch09	39200000	39300000	CHH	11.0278372591006	103	831	a17_1
SL4.0ch09	39300000	39400000	CG	77.5280898876404	69	20	a17_1
SL4.0ch09	39300000	39400000	CHG	59.7701149425287	52	35	a17_1
SL4.0ch09	39300000	39400000	CHH	13.8766519823789	126	782	a17_1
SL4.0ch09	39400000	39500000	CG	75.6756756756757	28	9	a17_1
SL4.0ch09	39400000	39500000	CHG	63.6363636363636	21	12	a17_1
SL4.0ch09	39400000	39500000	CHH	16.2162162162162	66	341	a17_1
SL4.0ch09	39500000	39600000	CG	62.8289473684211	191	113	a17_1
SL4.0ch09	39500000	39600000	CHG	47.8021978021978	174	190	a17_1
SL4.0ch09	39500000	39600000	CHH	9.15364319058251	451	4476	a17_1
SL4.0ch09	39600000	39700000	CG	51.5378844711178	687	646	a17_1
SL4.0ch09	39600000	39700000	CHG	24.6852764094143	451	1376	a17_1
SL4.0ch09	39600000	39700000	CHH	8.84130418563008	1185	12218	a17_1
SL4.0ch09	39700000	39800000	CG	75	24	8	a17_1
SL4.0ch09	39700000	39800000	CHG	58.8235294117647	20	14	a17_1
SL4.0ch09	39700000	39800000	CHH	14.4963144963145	59	348	a17_1
SL4.0ch09	39900000	40000000	CG	62.0689655172414	72	44	a17_1
SL4.0ch09	39900000	40000000	CHG	57.1428571428571	56	42	a17_1
SL4.0ch09	39900000	40000000	CHH	12.2702702702703	227	1623	a17_1
SL4.0ch09	40000000	40100000	CG	78.0250347705146	1122	316	a17_1
SL4.0ch09	40000000	40100000	CHG	61.9718309859155	880	540	a17_1
SL4.0ch09	40000000	40100000	CHH	10.7507542353214	1853	15383	a17_1
SL4.0ch09	40100000	40200000	CG	64.1084383352425	1679	940	a17_1
SL4.0ch09	40100000	40200000	CHG	41.3144091329836	1339	1902	a17_1
SL4.0ch09	40100000	40200000	CHH	10.0049080681089	2650	23837	a17_1
SL4.0ch09	40200000	40300000	CG	70.2830188679245	149	63	a17_1
SL4.0ch09	40200000	40300000	CHG	57.9925650557621	156	113	a17_1
SL4.0ch09	40200000	40300000	CHH	9.19421487603306	267	2637	a17_1
SL4.0ch09	40300000	40400000	CG	71.7171717171717	71	28	a17_1
SL4.0ch09	40300000	40400000	CHG	57.5	46	34	a17_1
SL4.0ch09	40300000	40400000	CHH	13.039934800326	160	1067	a17_1
SL4.0ch09	40400000	40500000	CG	57.9268292682927	285	207	a17_1
SL4.0ch09	40400000	40500000	CHG	49.0909090909091	162	168	a17_1
SL4.0ch09	40400000	40500000	CHH	11.2871801532667	869	6830	a17_1
SL4.0ch09	40500000	40600000	CG	68.2146542827657	1983	924	a17_1
SL4.0ch09	40500000	40600000	CHG	38.6984600099354	1558	2468	a17_1
SL4.0ch09	40500000	40600000	CHH	10.3662267284328	3558	30765	a17_1
SL4.0ch09	40600000	40700000	CG	70.3448275862069	306	129	a17_1
SL4.0ch09	40600000	40700000	CHG	54.3814432989691	211	177	a17_1
SL4.0ch09	40600000	40700000	CHH	11.4365971107544	570	4414	a17_1
SL4.0ch09	40700000	40800000	CG	72.7085902178381	1769	664	a17_1
SL4.0ch09	40700000	40800000	CHG	62.8227960819234	1411	835	a17_1
